Epoch,Loss,Value
0,recon_loss,178.1076847102907
0,kl_loss,18.288180272128212
0,kl_loss_0,3.3906377576741056
0,kl_loss_1,0.4526242368825883
0,kl_loss_2,0.6989736651279398
0,kl_loss_3,1.7405509384593136
0,kl_loss_4,2.2591955301526063
0,kl_loss_5,1.0553277957122595
0,kl_loss_6,0.7955291229638533
0,kl_loss_7,2.8738743144372063
0,kl_loss_8,2.4074586476801616
0,kl_loss_9,2.6140082593416283
0,loss,196.39586532115936
