Epoch,Loss,Value
0,recon_loss,177.1682473844952
0,kl_loss,14.816004435180448
0,kl_loss_0,3.4948151728654517
0,kl_loss_1,2.0878029074061892
0,kl_loss_2,0.5926437600454342
0,kl_loss_3,0.1505901701268158
0,kl_loss_4,1.8063787585243618
0,kl_loss_5,0.5298126926621384
0,kl_loss_6,0.6286625311259235
0,kl_loss_7,3.310392702530306
0,kl_loss_8,0.823339374193933
0,kl_loss_9,1.3915663740598878
0,loss,191.98425202634598
