Epoch,Loss,Value
0,recon_loss,165.1472933186425
0,kl_loss,17.673628377671896
0,kl_loss_0,2.165875048161494
0,kl_loss_1,1.2917906052946313
0,kl_loss_2,1.5258333806285211
0,kl_loss_3,0.6496480385774905
0,kl_loss_4,2.635070391465504
0,kl_loss_5,1.1016393025033824
0,kl_loss_6,3.2654244161366175
0,kl_loss_7,1.2176396198285753
0,kl_loss_8,1.4699869400748462
0,kl_loss_9,2.3507206422063365
0,loss,182.82092174424065
